Species_rep	Phylum	Class	Order	Family	Genus	Species
MGYG-HGUT-03926	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenella	Rikenella microfusus
MGYG-HGUT-03097	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp000436795
MGYG-HGUT-01980	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	
MGYG-HGUT-01993	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-01054	Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Succinivibrio	
MGYG-HGUT-01995	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	
MGYG-HGUT-02994	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	Megasphaera sp002319965
MGYG-HGUT-02020	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-02334	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium thermacidophilum
MGYG-HGUT-02593	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
MGYG-HGUT-02390	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus agilis
MGYG-HGUT-00969	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium	
MGYG-HGUT-04529	Cyanobacteria	Vampirovibrionia	Gastranaerophilales			
MGYG-HGUT-00973	Verrucomicrobiota	Verrucomicrobiae	Opitutales	CAG-312		
MGYG-HGUT-04540	Firmicutes_A	Clostridia	TANB77	CAG-508		
MGYG-HGUT-01874	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	QAMI01	
MGYG-HGUT-00970	Firmicutes_A	Clostridia	4C28d-15	CAG-552		
MGYG-HGUT-00971	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae		
MGYG-HGUT-00976	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-492	
MGYG-HGUT-04601	Firmicutes	Bacilli	RF39	CAG-433	CAG-433	
MGYG-HGUT-02302	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus vestibularis
MGYG-HGUT-00986	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens
MGYG-HGUT-00984	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-00987	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	
MGYG-HGUT-01073	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
MGYG-HGUT-02267	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eisenbergiella	
MGYG-HGUT-02346	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii
MGYG-HGUT-03151	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	
MGYG-HGUT-01521	Firmicutes_A	Clostridia	Tissierellales	Ezakiellaceae	Fenollaria	Fenollaria timonensis
MGYG-HGUT-00996	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-04018	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens
MGYG-HGUT-00997	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	
MGYG-HGUT-00998	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	TM7x	
MGYG-HGUT-01944	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas sp002351185
MGYG-HGUT-01098	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium	Eubacterium sp002493325
MGYG-HGUT-00999	Firmicutes_A	Clostridia	Oscillospirales	QAMX01	QAMX01	QAMX01 sp003149835
MGYG-HGUT-04532	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	
MGYG-HGUT-01733	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	
MGYG-HGUT-03893	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella multisaccharivorax
MGYG-HGUT-01672	Firmicutes	Bacilli	RF39	CAG-611		
MGYG-HGUT-01409	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia	Slackia piriformis
MGYG-HGUT-01000	Firmicutes_A	Clostridia	Monoglobales	UBA1381	UBA4716	
MGYG-HGUT-01099	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-01103	Firmicutes_A	Clostridia	Christensenellales	CAG-74		
MGYG-HGUT-03282	Bacteroidota	Bacteroidia	Bacteroidales	Coprobacteraceae	Coprobacter	
MGYG-HGUT-01100	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella viridescens
MGYG-HGUT-01149	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
MGYG-HGUT-01658	Firmicutes_A	Clostridia	Christensenellales	CAG-74		
MGYG-HGUT-01185	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	
MGYG-HGUT-01158	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-01193	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA4285	
MGYG-HGUT-02352	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Gordonibacter	Gordonibacter urolithinfaciens
MGYG-HGUT-04136	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eisenbergiella	
MGYG-HGUT-02135	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Anaeromassilibacillus	Anaeromassilibacillus sp002159845
MGYG-HGUT-01187	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae		
MGYG-HGUT-01153	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae		
MGYG-HGUT-01003	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-01062	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CAG-1427	
MGYG-HGUT-01161	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-01311	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium	Clostridium sp000155435
MGYG-HGUT-01004	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-56	
MGYG-HGUT-04134	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CAG-1427	
MGYG-HGUT-01159	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pullorum
MGYG-HGUT-02835	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	
MGYG-HGUT-01198	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CAG-1427	
MGYG-HGUT-01910	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Duncaniella sp001689425
MGYG-HGUT-01760	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA1417	
MGYG-HGUT-01199	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae		
MGYG-HGUT-01203	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-01208	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus dispar
MGYG-HGUT-01005	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	
MGYG-HGUT-01232	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridium	
MGYG-HGUT-01006	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Pauljensenia	Pauljensenia sp000278725
MGYG-HGUT-01008	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Absiella	
MGYG-HGUT-01729	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-145	
MGYG-HGUT-02737	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	
MGYG-HGUT-01441	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Pauljensenia	Pauljensenia sp000411415
MGYG-HGUT-03690	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus gasseri
MGYG-HGUT-01009	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-02903	Firmicutes_C	Negativicutes	Veillonellales	Negativicoccaceae	Negativicoccus	Negativicoccus succinicivorans
MGYG-HGUT-01012	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
MGYG-HGUT-01014	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Urmitella	Urmitella timonensis
MGYG-HGUT-01015	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	
MGYG-HGUT-04311	Firmicutes_A	Clostridia	TANB77	CAG-508		
MGYG-HGUT-04232	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Terrisporobacter	
MGYG-HGUT-03952	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp900021155
MGYG-HGUT-01016	Firmicutes_A	Clostridia	UBA1212	UBA1255		
MGYG-HGUT-03951	Firmicutes	Bacilli	RF39	CAG-1000		
MGYG-HGUT-04089	Firmicutes_A	Clostridia	Oscillospirales			
MGYG-HGUT-03113	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Pauljensenia	Pauljensenia sp001838165
MGYG-HGUT-01017	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus garvieae
MGYG-HGUT-01539	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacter	Acutalibacter timonensis
MGYG-HGUT-01932	Firmicutes_A	Clostridia	Christensenellales	QAND01		
MGYG-HGUT-04584	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	
MGYG-HGUT-01018	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	
MGYG-HGUT-04546	Firmicutes	Bacilli	RF39	CAG-1000	CAG-460	
MGYG-HGUT-04552	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA7096	
MGYG-HGUT-01731	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-04551	Firmicutes_A	Clostridia	Christensenellales	CAG-138	Phil1	
MGYG-HGUT-01019	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-01020	Firmicutes_B	Dehalobacteriia	UBA7702	UBA7702	UBA7702	
MGYG-HGUT-01732	Firmicutes_A	Clostridia	Monoglobales	UBA1381	UBA1381	
MGYG-HGUT-01734	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-01022	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-01024	Firmicutes_A	Clostridia	Monoglobales			
MGYG-HGUT-01815	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CAG-1427	
MGYG-HGUT-01736	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-02164	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanosphaera	Methanosphaera stadtmanae
MGYG-HGUT-01742	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	
MGYG-HGUT-01027	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-56	
MGYG-HGUT-03773	Firmicutes_A	Clostridia	Christensenellales	CAG-74		
MGYG-HGUT-01743	Firmicutes	Bacilli	RF39	CAG-822	CAG-884	
MGYG-HGUT-01744	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-01749	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	An200	
MGYG-HGUT-01746	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	
MGYG-HGUT-01748	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-56	
MGYG-HGUT-03929	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-590	
MGYG-HGUT-01028	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA1777	
MGYG-HGUT-01725	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae		
MGYG-HGUT-01030	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-485	
MGYG-HGUT-01753	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-01754	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	
MGYG-HGUT-01031	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	
MGYG-HGUT-03860	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NK3B98	
MGYG-HGUT-01032	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium	
MGYG-HGUT-01761	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	
MGYG-HGUT-01991	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	
MGYG-HGUT-01726	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-01715	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-03979	Firmicutes_A	Clostridia	Oscillospirales	CAG-272		
MGYG-HGUT-01716	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA5446	
MGYG-HGUT-01033	Firmicutes_A	Clostridia	Lachnospirales	UBA1390	UBA1390	
MGYG-HGUT-01717	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-01718	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG-HGUT-01035	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida
MGYG-HGUT-01036	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-1031	
MGYG-HGUT-01798	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	
MGYG-HGUT-01916	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
